,No,IP,EA,BG,smiles
778,4C55_1,7.007119200000001,3.5960736,3.411045600000001,c1(C#N)cc2c(cc1)c1cc3c(c(C#N)cc4ccc(C#N)cc34)c(C#N)c1cc2
779,4C55_2,6.9660321000000005,3.7157976,3.250234500000001,c1c(C#N)c2c(cc1)c1cc3c(c(C#N)c(C#N)c4ccc(C#N)cc34)cc1cc2
780,4C55_3,6.862362,3.5111784,3.3511836,c1cc2c(cc1)c1cc3c(c(C#N)c(C#N)c4cccc(C#N)c34)cc1c(C#N)c2
781,4C55_4,7.0016772,3.3634281,3.6382491,c1c(C#N)c2c(cc1)c1cc3c(cc(C#N)c4c(C#N)cccc34)cc1c(C#N)c2
782,4C55_5,7.029975599999999,3.4622004,3.5677752,c1cc2c(cc1)c1cc3c(cc(C#N)c4cc(C#N)c(C#N)cc34)cc1c(C#N)c2
783,4C55_6,6.6484914,3.785999400000001,2.862492,c1cc2c(cc1)c1cc3c(ccc4c(C#N)c(C#N)c(C#N)c(C#N)c34)cc1cc2
784,4C55_7,6.875966999999999,3.7057299,3.1702371,c1cc2c(cc1)c1cc3c(c(C#N)c(C#N)c4c(C#N)cccc34)c(C#N)c1cc2
785,4C55_8,7.053376200000001,3.433902,3.6194742,c1(C#N)cc2c(cc1)c1cc3c(c(C#N)cc4cc(C#N)ccc34)cc1c(C#N)c2
786,4C55_9,7.037322300000001,3.4681866,3.569135700000001,c1(C#N)c(C#N)c2c(cc1)c1cc3c(ccc4cc(C#N)ccc34)c(C#N)c1cc2
787,4C61_1,5.8161375,4.2001356,1.6160019,c1c(C#N)c2cc3cc4cc5c(C#N)c6c(cc(C#N)c(C#N)c6)cc5cc4cc3cc2cc1
788,4C61_10,5.8085187,4.2341481000000005,1.5743706,c1cc2cc3cc4cc5cc6c(cc(C#N)c(C#N)c6C#N)cc5cc4c(C#N)c3cc2cc1
789,4C61_2,5.8506942,4.3008126,1.5498815999999995,c1cc2cc3c(C#N)c4cc5cc6c(cccc6C#N)c(C#N)c5c(C#N)c4cc3cc2cc1
790,4C61_3,5.883074100000001,4.2401343,1.6429398000000006,c1(C#N)cc2cc3cc4cc5cc6c(cc(C#N)cc6)cc5cc4c(C#N)c3cc2c(C#N)c1
791,4C61_4,5.8588572,4.3593141,1.4995431000000006,c1(C#N)cc2cc3cc4cc5c(C#N)c6c(cc(C#N)cc6)c(C#N)c5cc4cc3cc2cc1
792,4C61_5,5.829198300000001,4.2123801,1.6168182,c1cc2cc3cc4cc5cc6c(cc(C#N)cc6)cc5cc4c(C#N)c3c(C#N)c2c(C#N)c1
793,4C61_6,5.8642992,4.2463926,1.6179065999999998,c1(C#N)cc2cc3cc4c(C#N)c5cc6c(c(C#N)c(C#N)cc6)cc5cc4cc3cc2cc1
794,4C61_7,5.8588572,4.2104754,1.6483818000000006,c1cc2c(C#N)c3cc4c(C#N)c5cc6c(cc(C#N)cc6C#N)cc5cc4cc3cc2cc1
795,4C61_8,5.899128,4.2197268,1.6794012,c1(C#N)cc2c(C#N)c3cc4cc5cc6c(cc(C#N)c(C#N)c6)cc5cc4cc3cc2cc1
796,4C61_9,5.8207632,4.2648954,1.5558678000000004,c1c(C#N)c2cc3c(C#N)c4cc5cc6c(cccc6)cc5c(C#N)c4cc3cc2c(C#N)c1
797,4C62_1,6.2340831,4.0613646,2.1727185,c1cc2c(cc1C#N)cc1c(C#N)c3cc4c(cc(C#N)c5c4ccc(C#N)c5)cc3cc1c2
798,4C62_10,5.8925976,3.7840947,2.1085029,c1cc2c(cc1)cc1cc3cc4c(cc(C#N)c5c4cc(C#N)c(C#N)c5C#N)cc3cc1c2
799,4C62_2,6.1913634,4.0338825,2.1574809,c1c(C#N)c2c(cc1C#N)cc1c(C#N)c3cc4c(c(C#N)cc5c4cccc5)cc3cc1c2
800,4C62_3,6.108645,3.9269472,2.1816978,c1c(C#N)c2c(cc1)cc1c(C#N)c3cc4c(ccc5c4cc(C#N)c(C#N)c5)cc3cc1c2
801,4C62_4,5.998444500000001,4.0012305,1.9972140000000007,c1cc2c(cc1)cc1cc3cc4c(cc(C#N)c5c4cc(C#N)c(C#N)c5)c(C#N)c3cc1c2
802,4C62_5,6.0936795,3.9337497,2.1599298000000005,c1c(C#N)c2c(c(C#N)c1)cc1cc3cc4c(cc(C#N)c5c4cc(C#N)cc5)cc3cc1c2
803,4C62_6,6.2114988,4.0292568,2.1822420000000005,c1(C#N)cc2c(cc1C#N)cc1cc3cc4c(c(C#N)cc5c4cccc5)cc3c(C#N)c1c2
804,4C62_7,6.1535415,4.0559226,2.0976189,c1cc2c(c(C#N)c1C#N)cc1cc3c(C#N)c4c(ccc5c4cccc5)c(C#N)c3cc1c2
805,4C62_8,6.1061961,3.9095328,2.1966633,c1c(C#N)c2c(cc1)cc1cc3cc4c(c(C#N)cc5c4ccc(C#N)c5)cc3c(C#N)c1c2
806,4C62_9,6.161704500000001,4.1517018,2.0100027000000007,c1cc2c(cc1)cc1c(C#N)c3cc4c(cc(C#N)c5c4cccc5C#N)cc3c(C#N)c1c2
807,4C72_1,5.882802,4.1214987,1.7613033000000002,c1(C#N)cc2c(cc1C#N)cc1c(C#N)c3cc4cc5c(ccc6c5cc(C#N)cc6)cc4cc3cc1c2
808,4C72_2,5.8297425,4.0586436,1.7710989000000004,c1cc2c(c(C#N)c1C#N)cc1cc3cc4cc5c(ccc6c5cccc6C#N)cc4c(C#N)c3cc1c2
809,4C72_3,5.7769551,3.9655854,1.8113697,c1c(C#N)c2c(cc1)cc1cc3cc4cc5c(ccc6c5ccc(C#N)c6C#N)cc4cc3c(C#N)c1c2
810,4C72_4,5.6583195,4.0692555,1.5890640000000005,c1cc2c(cc1)cc1cc3cc4cc5c(c(C#N)c(C#N)c6c5cc(C#N)cc6)cc4c(C#N)c3cc1c2
811,4C72_5,5.9135493,4.2515625,1.6619868,c1c(C#N)c2c(cc1)cc1c(C#N)c3cc4cc5c(cc(C#N)c6c5cccc6)cc4cc3c(C#N)c1c2
812,4C72_6,5.6561427,3.8542965,1.8018462,c1(C#N)cc2c(cc1)cc1cc3cc4cc5c(ccc6c5c(C#N)ccc6C#N)c(C#N)c4cc3cc1c2
813,4C72_7,5.9905536,4.2553719,1.7351816999999998,c1(C#N)cc2c(cc1)cc1c(C#N)c3cc4cc5c(cc(C#N)c6c5cccc6)cc4c(C#N)c3cc1c2
814,4C72_8,5.8308309000000005,4.127212800000001,1.7036181,c1c(C#N)c2c(c(C#N)c1)cc1cc3cc4cc5c(cc(C#N)c6c5cccc6)cc4cc3c(C#N)c1c2
815,4C72_9,5.9007606,4.227617700000001,1.6731428999999998,c1c(C#N)c2c(cc1)cc1cc3c(C#N)c4cc5c(cc(C#N)c6c5cccc6)cc4c(C#N)c3cc1c2
816,4C73_1,5.9276985,3.6483168,2.2793817,c1cc2cc3c(cc2c(C#N)c1C#N)c1cc2cc4cc5cc(C#N)cc(C#N)c5cc4cc2cc1cc3
817,4C73_2,5.9603505,3.736749300000001,2.2236012,c1(C#N)cc2cc3c(c(C#N)c2cc1)c1cc2cc4cc5c(C#N)cccc5c(C#N)c4cc2cc1cc3
818,4C73_3,6.1361271,4.149525,1.9866021,c1cc2cc3c(cc2cc1)c1cc2c(C#N)c4cc5c(C#N)c(C#N)ccc5c(C#N)c4cc2cc1cc3
819,4C73_4,6.1568067,3.9313008,2.2255059,c1cc2cc3c(cc2cc1C#N)c1c(C#N)c2cc4cc5cc(C#N)ccc5c(C#N)c4cc2cc1cc3
820,4C73_5,6.150004200000001,3.975381000000001,2.1746232,c1cc2cc3c(cc2cc1)c1cc2cc4c(C#N)c5cccc(C#N)c5cc4c(C#N)c2cc1c(C#N)c3
821,4C73_6,5.543765400000001,3.7152534,1.8285120000000004,c1(C#N)cc2c(C#N)c3c(c(C#N)c2cc1C#N)c1cc2cc4cc5ccccc5cc4cc2cc1cc3
822,4C73_7,5.9464734,3.855657,2.0908164000000005,c1cc2cc3c(cc2c(C#N)c1)c1cc2cc4c(C#N)c5c(C#N)c(C#N)ccc5cc4cc2cc1cc3
823,4C73_8,5.9203518,3.5949852,2.3253666,c1(C#N)c(C#N)c2c(C#N)c3c(cc2cc1)c1cc2cc4cc5ccc(C#N)cc5cc4cc2cc1cc3
824,4C77_1,6.1935402,4.0991865,2.0943537,c1(C#N)cc2c(cc1)c1cc3c(C#N)c4cc5c(ccc6ccccc56)cc4c(C#N)c3c(C#N)c1cc2
825,4C77_2,6.061299600000001,3.7590615,2.3022381000000007,c1cc2c(c(C#N)c1)c1cc3cc4cc5c(ccc6cc(C#N)ccc56)c(C#N)c4c(C#N)c3cc1cc2
826,4C77_3,5.9440245,3.6537588,2.2902657,c1(C#N)c(C#N)c2c(c(C#N)c1)c1cc3cc4cc5c(cc(C#N)c6ccccc56)cc4cc3cc1cc2
827,4C77_4,6.043068900000001,3.7541637,2.2889052,c1c(C#N)c2c(cc1C#N)c1cc3cc4cc5c(ccc6ccccc56)c(C#N)c4cc3cc1c(C#N)c2
828,4C77_5,5.9600784,3.6347118,2.3253666,c1(C#N)cc2c(cc1C#N)c1cc3c(C#N)c4cc5c(ccc6cccc(C#N)c56)cc4cc3cc1cc2
829,4C77_6,5.8917813,3.4975734,2.3942079000000005,c1(C#N)cc2c(cc1)c1cc3cc4cc5c(ccc6c(C#N)cc(C#N)c(C#N)c56)cc4cc3cc1cc2
830,4C77_7,6.1633371,4.014835499999999,2.1485016000000003,c1(C#N)cc2c(cc1)c1cc3c(C#N)c4cc5c(ccc6ccccc56)cc4c(C#N)c3cc1c(C#N)c2
831,4C77_8,6.103203000000001,3.8496708,2.2535322,c1cc2c(cc1)c1cc3cc4cc5c(c(C#N)c(C#N)c6cc(C#N)ccc56)cc4cc3c(C#N)c1cc2
832,4C77_9,6.1045635,3.7525311,2.3520324,c1cc2c(cc1)c1cc3cc4cc5c(ccc6c(c(ccc56)C#N)C#N)cc4c(c3cc1c(c2)C#N)C#N
833,511_1,5.944840800000001,3.1220754,2.8227654000000006,c1cc2c(cc1C#N)cc1cc3c(c(C#N)cc4c3cccc4)cc1c2
834,511_10,5.8947744,3.0796278000000004,2.8151466,c1cc2c(c(C#N)c1)cc1cc3c(c(C#N)cc4c3cccc4)cc1c2
835,511_11,5.945385,3.2573091,2.6880759000000003,c1(C#N)cc2c(c(C#N)c1)cc1cc3c(ccc4c3cccc4)cc1c2
836,511_12,6.0213009,3.2698257,2.7514752,c1cc2c(cc1C#N)cc1cc3c(ccc4c3cccc4)c(C#N)c1c2
837,511_2,6.0003492,3.314178,2.6861712,c1(C#N)cc2c(cc1)c(C#N)c1cc3c(ccc4c3cccc4)cc1c2
838,511_3,5.9451129,3.1139124,2.8312005,c1(C#N)cc2c(cc1)cc1cc3c(c(C#N)cc4c3cccc4)cc1c2
839,511_4,5.9407593,3.1041168,2.8366425,c1cc2c(cc1C#N)cc1cc3c(ccc4c3cc(C#N)cc4)cc1c2
840,511_5,5.901849,3.2374458,2.6644032,c1cc2c(c(C#N)c1)c(C#N)c1cc3c(ccc4c3cccc4)cc1c2
841,511_6,5.8857951,3.0627576,2.8230375000000003,c1cc2c(c(C#N)c1)cc1cc3c(ccc4c3cc(C#N)cc4)cc1c2
842,511_7,5.9219844,3.153639,2.7683454,c1cc2c(cc1)c(C#N)c1cc3c(ccc4c3cc(C#N)cc4)cc1c2
843,511_8,5.9056584,3.1054773,2.8001811000000005,c1cc2c(cc1)cc1cc3c(cc(C#N)c4c3ccc(C#N)c4)cc1c2
844,511_9,5.9312358000000005,3.0793557000000003,2.8518801000000003,c1cc2c(cc1C#N)cc1cc3c(ccc4c3cccc4C#N)cc1c2
845,55_1,6.3184341,2.7634476,3.5549865,c1c(C#N)c2c(cc1C#N)c1cc3c(ccc4ccccc34)cc1cc2
846,55_10,6.3257808,2.8197723,3.5060085,c1c(C#N)c2c(cc1)c1cc3c(ccc4ccccc34)cc1c(C#N)c2
847,55_11,6.3445557,3.0399012,3.3046545,c1cc2c(cc1)c1cc3c(c(C#N)c(C#N)c4ccccc34)cc1cc2
848,55_2,6.4631913,2.9824881,3.4807032,c1cc2c(cc1)c1cc3c(cc(C#N)c4ccccc34)c(C#N)c1cc2
849,55_3,6.23109,2.4807357000000003,3.7503543,c1cc2c(c(C#N)c1)c1cc3c(ccc4c(C#N)cccc34)cc1cc2
850,55_4,6.175309500000001,2.9106537,3.2646558000000008,c1c(C#N)c2c(c(C#N)c1)c1cc3c(ccc4ccccc34)cc1cc2
851,55_5,6.444688500000001,2.8627641,3.5819244,c1(C#N)cc2c(cc1)c1cc3c(ccc4ccccc34)c(C#N)c1cc2
852,55_6,6.3878196,2.6902527000000003,3.6975669,c1cc2c(cc1C#N)c1cc3c(c(C#N)cc4ccccc34)cc1cc2
853,55_7,6.3606096,2.7814062,3.5792034,c1(C#N)cc2c(cc1)c1cc3c(ccc4ccccc34)cc1c(C#N)c2
854,55_8,6.3323112,2.9199051000000003,3.412406100000001,c1cc2c(cc1)c1cc3c(c(C#N)cc4ccc(C#N)cc34)cc1cc2
855,55_9,6.4226484,2.8526964,3.569952,c1cc2c(cc1)c1cc3c(ccc4ccc(C#N)cc34)c(C#N)c1cc2
856,62_1,5.6757339,3.5413815,2.1343524000000005,c1cc2c(cc1)c(C#N)c1cc3cc4c(ccc5c4cccc5)cc3c(C#N)c1c2
857,62_10,5.5995459,3.3253341,2.2742118,c1(C#N)cc2c(cc1)cc1cc3cc4c(ccc5c4ccc(C#N)c5)cc3cc1c2
858,62_11,5.6191371000000006,3.4396161,2.1795210000000003,c1c(C#N)c2c(cc1)cc1c(C#N)c3cc4c(ccc5c4cccc5)cc3cc1c2
859,62_12,5.5179159,3.2385342,2.2793817,c1cc2c(c(C#N)c1)cc1cc3cc4c(ccc5c4cc(C#N)cc5)cc3cc1c2
860,62_2,5.5720638,3.3612513,2.2108125,c1cc2c(cc1)cc1c(C#N)c3cc4c(c(C#N)cc5c4cccc5)cc3cc1c2
861,62_3,5.580771,3.420297,2.160474,c1(C#N)cc2c(c(C#N)c1)cc1cc3cc4c(ccc5c4cccc5)cc3cc1c2
862,62_4,5.6373678,3.3743121,2.2630557,c1(C#N)cc2c(cc1)cc1cc3cc4c(cc(C#N)c5c4cccc5)cc3cc1c2
863,62_5,5.5829478,3.4224738,2.160474,c1c(C#N)c2c(cc1C#N)cc1cc3cc4c(ccc5c4cccc5)cc3cc1c2
864,62_6,5.6438982,3.5016549,2.1422433,c1cc2c(cc1)cc1c(C#N)c3cc4c(ccc5c4cccc5)c(C#N)c3cc1c2
865,62_7,5.5200927,3.3179874000000003,2.2021053,c1cc2c(cc1)cc1cc3cc4c(ccc5c4cccc5C#N)c(C#N)c3cc1c2
866,62_8,5.5160112,3.2347248,2.2812864000000004,c1c(C#N)c2c(cc1)cc1cc3cc4c(ccc5c4cccc5C#N)cc3cc1c2
867,62_9,5.569887,3.2866959,2.2831911000000003,c1(C#N)cc2c(cc1)cc1cc3cc4c(c(C#N)cc5c4cccc5)cc3cc1c2
868,72_1,5.3600979,3.5163483,1.8437496,c1cc2c(cc1C#N)cc1cc3cc4cc5c(ccc6c5cccc6)c(C#N)c4cc3cc1c2
869,72_10,5.2371087,3.371319,1.8657897000000003,c1cc2c(c(C#N)c1)cc1cc3cc4cc5c(ccc6c5cc(C#N)cc6)cc4cc3cc1c2
870,72_11,5.2398297,3.3748563000000003,1.8649734,c1c(C#N)c2c(cc1)cc1cc3cc4cc5c(ccc6c5cc(C#N)cc6)cc4cc3cc1c2
871,72_12,5.4273066000000005,3.6774315,1.7498751,c1cc2c(cc1)cc1c(C#N)c3cc4cc5c(ccc6c5cccc6)cc4c(C#N)c3cc1c2
872,72_2,5.2169733,3.3884613000000003,1.8285120000000004,c1cc2c(cc1)cc1cc3cc4cc5c(cc(C#N)c6c5cccc6C#N)cc4cc3cc1c2
873,72_3,5.2907124,3.4472349,1.8434775,c1cc2c(cc1)c(C#N)c1cc3cc4cc5c(ccc6c5cc(C#N)cc6)cc4cc3cc1c2
874,72_4,5.3503023,3.569952,1.7803502999999998,c1cc2c(cc1)cc1cc3c(C#N)c4cc5c(cc(C#N)c6c5cccc6)cc4cc3cc1c2
875,72_5,5.311392000000001,3.4866894000000004,1.8247026000000004,c1cc2c(cc1)cc1c(C#N)c3cc4cc5c(c(C#N)cc6c5cccc6)cc4cc3cc1c2
876,72_6,5.286903000000001,3.4899546000000004,1.7969483999999998,c1cc2c(cc1)cc1cc3c(C#N)c4cc5c(ccc6c5cc(C#N)cc6)cc4cc3cc1c2
877,72_7,5.2969707,3.4249227,1.872048,c1(C#N)cc2c(cc1)cc1cc3cc4cc5c(ccc6c5cccc6C#N)cc4cc3cc1c2
878,72_8,5.2716654,3.4845126000000004,1.7871527999999997,c1cc2c(cc1)cc1cc3cc4cc5c(c(C#N)cc6c5cccc6)cc4c(C#N)c3cc1c2
879,72_9,5.300508,3.5076411,1.7928669000000002,c1cc2c(cc1)cc1cc3cc4cc5c(ccc6c5cc(C#N)cc6)cc4c(C#N)c3cc1c2
880,73_1,5.689611,3.4956687,2.1939423,c1cc2cc3c(cc2cc1)c1cc2cc4c(C#N)c5ccccc5cc4c(C#N)c2cc1cc3
881,73_10,5.523630000000001,3.1928214,2.330808600000001,c1(C#N)cc2cc3c(cc2cc1)c1cc2cc4cc5cccc(C#N)c5cc4cc2cc1cc3
882,73_11,5.507031899999999,3.1661556,2.3408763,c1cc2cc3c(cc2cc1C#N)c1cc2cc4cc5c(C#N)cccc5cc4cc2cc1cc3
883,73_2,5.5715196,3.2785329,2.2929867,c1(C#N)cc2cc3c(cc2cc1)c1cc2cc4c(C#N)c5ccccc5cc4cc2cc1cc3
884,73_3,5.4727473,3.1680603,2.304687,c1cc2cc3c(cc2c(C#N)c1)c1cc2cc4cc5ccccc5c(C#N)c4cc2cc1cc3
885,73_4,5.5851246,3.3073755000000005,2.2777491,c1(C#N)cc2cc3c(cc2cc1)c1cc2cc4cc5ccccc5cc4c(C#N)c2cc1cc3
886,73_5,5.5151949,3.2532276,2.2619673,c1cc2c(C#N)c3c(cc2cc1)c1cc2cc4cc5ccccc5cc4cc2c(C#N)c1cc3
887,73_6,5.5271673,3.1884678,2.3386995,c1cc2c(C#N)c3c(cc2cc1)c1cc2cc4cc5cccc(C#N)c5cc4cc2cc1cc3
888,73_7,5.5764174,3.2358132,2.3406042000000005,c1(C#N)cc2cc3c(cc2cc1)c1cc2cc4cc5ccc(C#N)cc5cc4cc2cc1cc3
889,73_8,5.5682544,3.2627511,2.3055033,c1cc2cc3c(cc2cc1)c1cc2cc4cc5ccccc5c(C#N)c4cc2cc1c(C#N)c3
890,73_9,5.3826822,3.0203100000000003,2.3623722,c1c(C#N)c2cc3c(cc2cc1C#N)c1cc2cc4cc5ccccc5cc4cc2cc1cc3
891,75_1,5.5606356,3.5106342,2.0500014000000006,c1(C#N)cc2c(cc1)c(C#N)c1cc3cc4c(ccc5c4ccc4c5cccc4)cc3cc1c2
892,75_10,5.3742471,3.2344527000000003,2.1397943999999995,c1cc2c(cc1)cc1cc3cc4c(c(C#N)cc5c4ccc4c5ccc(C#N)c4)cc3cc1c2
893,75_11,5.4618633,3.3402996,2.1215637,c1cc2c(cc1)cc1cc3cc4c(ccc5c4ccc4c5ccc(C#N)c4)c(C#N)c3cc1c2
894,75_12,5.463768,3.322341,2.141427,c1cc2c(cc1)cc1c(C#N)c3cc4c(ccc5c4ccc4c5cccc4C#N)cc3cc1c2
895,75_2,5.5494795,3.4292763,2.1202032,c1(C#N)cc2c(cc1C#N)cc1cc3cc4c(ccc5c4ccc4c5cccc4)cc3cc1c2
896,75_3,5.4950595,3.3340413,2.1610182,c1cc2c(cc1)c(C#N)c1cc3cc4c(ccc5c4cc(C#N)c4c5cccc4)cc3cc1c2
897,75_4,5.5489353,3.4709076000000003,2.0780277,c1cc2c(cc1)cc1cc3cc4c(ccc5c4ccc4c5cccc4)c(C#N)c3c(C#N)c1c2
898,75_5,5.3334321,3.1403061,2.193126,c1cc2c(cc1)cc1cc3cc4c(ccc5c4ccc4c5cc(C#N)c(C#N)c4)cc3cc1c2
899,75_6,5.5138344,3.3266946,2.1871398,c1cc2c(cc1C#N)cc1cc3cc4c(c(C#N)cc5c4ccc4c5cccc4)cc3cc1c2
900,75_7,5.523357900000001,3.4368951,2.0864628,c1cc2c(c(C#N)c1)cc1c(C#N)c3cc4c(ccc5c4ccc4c5cccc4)cc3cc1c2
901,75_8,5.5102971,3.3890055,2.1212916,c1cc2c(cc1)cc1cc3cc4c(c(C#N)cc5c4ccc4c5cccc4)cc3c(C#N)c1c2
902,75_9,5.2980591,3.1569042,2.1411549,c1cc2c(cc1)cc1cc3cc4c(ccc5c4ccc4c5ccc(C#N)c4C#N)cc3cc1c2
903,76_1,5.5600914,3.131871,2.4282204000000003,c1cc2c(C#N)c3c(cc2cc1)c1c(cc3C#N)c2cc3cc4ccccc4cc3cc2cc1
904,76_10,5.6858016000000005,3.1710534000000004,2.5147482,c1cc2c(C#N)c3c(cc2cc1)c1c(cc3)c2cc3cc4ccccc4c(C#N)c3cc2cc1
905,76_11,5.602539,3.3299598,2.2725792,c1cc2cc3c(cc2cc1)c1c(cc3)c2cc3cc4c(C#N)c(C#N)ccc4cc3cc2cc1
906,76_12,5.7271608,3.2113242,2.5158366,c1cc2cc3c(cc2cc1)c1c(cc3)c2cc3cc4cc(C#N)ccc4cc3cc2c(C#N)c1
907,76_2,5.6221302,3.1359525,2.4861777,c1(C#N)cc2cc3c(cc2cc1)c1c(cc3)c2cc3cc4ccccc4cc3cc2c(C#N)c1
908,76_3,5.6267559,3.3539046,2.2728513,c1cc2cc3c(cc2cc1)c1c(cc3)c2cc3cc4c(C#N)cccc4c(C#N)c3cc2cc1
909,76_4,5.6338305,3.0891513,2.5446792,c1(C#N)cc2cc3c(cc2cc1)c1c(cc3)c2cc3cc4c(C#N)cccc4cc3cc2cc1
910,76_5,5.6455308,3.3041103,2.3414205,c1cc2cc3c(cc2cc1)c1c(cc3)c2cc3cc4cc(C#N)cc(C#N)c4cc3cc2cc1
911,76_6,5.7179094,3.1759512,2.5419582,c1cc2cc3c(cc2cc1)c1c(cc3C#N)c2cc3cc4cc(C#N)ccc4cc3cc2cc1
912,76_7,5.6365515,3.0774510000000004,2.5591005,c1cc2cc3c(cc2cc1C#N)c1c(cc3)c2cc3cc4cccc(C#N)c4cc3cc2cc1
913,76_8,5.6906994,3.2028891,2.4878103,c1cc2cc3c(cc2cc1)c1c(cc3C#N)c2cc3c(C#N)c4ccccc4cc3cc2cc1
914,76_9,5.543765400000001,3.0872466000000003,2.4565188,c1c(C#N)c2cc3c(cc2cc1)c1c(cc3C#N)c2cc3cc4ccccc4cc3cc2cc1
915,77_1,5.6055321000000005,3.1803048,2.4252273,c1cc2c(cc1C#N)c1cc3cc4cc5c(cc(C#N)c6ccccc56)cc4cc3cc1cc2
916,77_10,5.624034900000001,3.2314596000000004,2.3925753000000003,c1cc2c(cc1)c1cc3cc4cc5c(ccc6ccc(C#N)cc56)cc4cc3c(C#N)c1cc2
917,77_11,5.6485239,3.2970357,2.3514882,c1cc2c(cc1)c1cc3cc4cc5c(ccc6ccc(C#N)cc56)cc4c(C#N)c3cc1cc2
918,77_2,5.664033600000001,3.3718632,2.2921704000000003,c1cc2c(cc1)c1cc3cc4cc5c(ccc6ccccc56)c(C#N)c4c(C#N)c3cc1cc2
919,77_3,5.5353303,3.1748628,2.3604675,c1cc2c(cc1)c1cc3cc4cc5c(c(C#N)cc6cc(C#N)ccc56)cc4cc3cc1cc2
920,77_4,5.4999573,3.1272453,2.372712,c1cc2c(cc1)c1cc3cc4cc5c(c(C#N)cc6c(C#N)cccc56)cc4cc3cc1cc2
921,77_5,5.5176438,3.1079262,2.4097176,c1cc2c(cc1)c1cc3cc4cc5c(ccc6c(C#N)c(C#N)ccc56)cc4cc3cc1cc2
922,77_6,5.5570983,3.257037,2.3000613,c1cc2c(cc1)c1cc3cc4cc5c(c(C#N)cc6ccccc56)c(C#N)c4cc3cc1cc2
923,77_7,5.5693428,3.1239801,2.4453627000000004,c1(C#N)cc2c(cc1)c1cc3cc4cc5c(ccc6ccc(C#N)cc56)cc4cc3cc1cc2
924,77_8,5.6019948,3.1835700000000005,2.4184248,c1cc2c(cc1)c1cc3cc4cc5c(cc(C#N)c6ccccc56)cc4cc3cc1c(C#N)c2
925,77_9,5.6716524,3.3239736000000004,2.3476788,c1cc2c(cc1)c1cc3cc4cc5c(ccc6cc(C#N)ccc56)cc4c(C#N)c3cc1cc2
